"phase","institution","filename","status","bytes","url","retrieved","error"
"2","TRU","2019_TRU_TRU-Waste-Audit-Report-2019-Q3.pdf","SKIPPED","1048632","https://www.tru.ca/__shared/assets/waste-audit-2019q353513.pdf","2026-08-14T15:51:45",""
"2","TRU","2019_TRU_TRU-Waste-Audit-Report-2019-Q1-and-Q2.pdf","SKIPPED","1327383","https://www.tru.ca/__shared/assets/waste-audit-2019q253515.pdf","2026-08-14T15:51:47",""
"2","TRU","2018_TRU_TRU-Waste-Audit-Report-2018.pdf","SKIPPED","4534694","https://www.tru.ca/__shared/assets/waste-audit-201853516.pdf","2026-08-14T15:51:53",""
"2","TRU","2017_TRU_TRU-Waste-Audit-Report-2017.pdf","SKIPPED","2081036","https://www.tru.ca/__shared/assets/TRU_Waste_Audit_Report_201740863.pdf","2026-08-14T15:51:57",""
"2","TRU","2016_TRU_TRU-Waste-Audit-Report-2016.pdf","SKIPPED","8595072","https://www.tru.ca/__shared/assets/TRU_Waste_Audit_Report_201640378.pdf","2026-08-14T15:52:11",""
"2","TRU","2015_TRU_TRU-Waste-Audit-Report-2015.pdf","SKIPPED","7013235","https://www.tru.ca/__shared/assets/TRU_Waste_Audit_Report_201540379.pdf","2026-08-14T15:52:22",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-Culinary-Arts.pdf","SKIPPED","524277","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-culinary-arts64222.pdf","2026-08-14T15:52:23",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-Old-Main.pdf","SKIPPED","507182","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-old-main64223.pdf","2026-08-14T15:52:27",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-House-4-Sustainability.pdf","SKIPPED","374122","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-house-4-sustainability64224.pdf","2026-08-14T15:52:30",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-House-5-Indigenous.pdf","SKIPPED","353748","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-house-5-aboriginal64225.pdf","2026-08-14T15:52:32",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-House-8-Radio.pdf","SKIPPED","348123","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-house-8-radio64226.pdf","2026-08-14T15:52:33",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-Sciences.pdf","SKIPPED","526241","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-sciences64228.pdf","2026-08-14T15:52:35",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-Open-Learning.pdf","SKIPPED","525658","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-open-learning64229.pdf","2026-08-14T15:52:39",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-Arts-and-Education.pdf","SKIPPED","542907","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-arts-education64230.pdf","2026-08-14T15:52:43",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-Campus-Activity-Centre.pdf","SKIPPED","555712","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-cac64231.pdf","2026-08-14T15:52:47",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-Daycare.pdf","SKIPPED","390533","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-daycare64232.pdf","2026-08-14T15:52:51",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-House-1-Faculty-Association.pdf","SKIPPED","248757","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-house-1-faculty-association64233.pdf","2026-08-14T15:52:55",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-House-6-7-Research-Centre.pdf","SKIPPED","374983","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-house-6-7-research-centre64234.pdf","2026-08-14T15:52:56",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-House-9-Welcome-Centre.pdf","SKIPPED","255727","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-house-9-welcome-centre64235.pdf","2026-08-14T15:52:59",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-House-10-Horticulture.pdf","SKIPPED","545296","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-house-10-horticulture64236.pdf","2026-08-14T15:53:01",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-House-of-Learning.pdf","SKIPPED","556624","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-house-of-learning64237.pdf","2026-08-14T15:53:05",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-Multi-Use-Annex-Human-Resources.pdf","SKIPPED","406839","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-human-resources-building64238.pdf","2026-08-14T15:53:10",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-International-Building.pdf","SKIPPED","515952","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-international-building64239.pdf","2026-08-14T15:53:14",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-Trades-and-Technology.pdf","SKIPPED","525941","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-trades64240.pdf","2026-08-14T15:53:18",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-Animal-Health.pdf","SKIPPED","531453","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-animal-health64241.pdf","2026-08-14T15:53:22",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-Clock-Tower.pdf","SKIPPED","489041","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-clock-tower64242.pdf","2026-08-14T15:53:25",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-Gymnasium.pdf","SKIPPED","513282","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-gymnasium64243.pdf","2026-08-14T15:53:29",""
"2","TRU","2022_TRU_Level-1-Energy-Study-2022-Materials-Distribution-Centre.pdf","SKIPPED","613555","https://www.tru.ca/__shared/assets/level-1-energy-study-2022-materials-distribution-centre64244.pdf","2026-08-14T15:53:33",""
"2","TRU","2016_TRU_Fortis-Custom-Design-Animal-Health-Building-Energy-Assessment.pdf","SKIPPED","815448","https://www.tru.ca/__shared/assets/Animal_Health_Building_Energy_Assessment40766.pdf","2026-08-14T15:53:38",""
"2","TRU","2016_TRU_Fortis-Custom-Design-Gym-and-CAC-Domestic-Hot-Water-Energy-Assessment.pdf","SKIPPED","369828","https://www.tru.ca/__shared/assets/Gym___CAC_Domestic_Hot_Water_Energy_Assessment40767.pdf","2026-08-14T15:53:40",""
